epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,1248.77,0.54448,0.45463,1.09989,0.99468,1,0.995,0.63264,1.14681,0.54341,1.83117,0.0002576,0.0002576,0.0002576
90,1261.86,0.56408,0.49866,1.10506,0.99463,1,0.995,0.63185,1.12121,0.5478,1.81274,0.0002378,0.0002378,0.0002378
91,1276.68,0.51099,0.65013,1.17625,0.99482,1,0.995,0.65847,1.0502,0.54316,1.72607,0.000218,0.000218,0.000218
92,1290,0.41935,0.5231,1.07571,0.99477,1,0.995,0.62158,1.03381,0.56736,1.72072,0.0001982,0.0001982,0.0001982
93,1303.27,0.42942,0.45094,1.10632,0.99487,1,0.995,0.61087,1.04356,0.59236,1.75933,0.0001784,0.0001784,0.0001784
94,1317.26,0.39342,0.39221,1.04542,0.99494,1,0.995,0.61087,1.03006,0.58955,1.74154,0.0001586,0.0001586,0.0001586
95,1330.04,0.41947,0.49554,1.14581,0.9949,1,0.995,0.63234,1.0144,0.57208,1.68803,0.0001388,0.0001388,0.0001388
96,1344.81,0.40403,0.39867,1.08606,0.9949,1,0.995,0.62666,0.99947,0.54852,1.64435,0.000119,0.000119,0.000119
97,1358.14,0.4077,0.37656,1.09521,0.9949,1,0.995,0.65211,0.9969,0.53871,1.61993,9.92e-05,9.92e-05,9.92e-05
98,1371.53,0.43871,0.41545,1.13307,0.99477,1,0.995,0.65022,0.98591,0.55855,1.59195,7.94e-05,7.94e-05,7.94e-05
99,1388.98,0.37147,0.35856,1.04226,0.99474,1,0.995,0.62534,0.91021,0.60581,1.49297,5.96e-05,5.96e-05,5.96e-05
100,1402.49,0.3849,0.33396,1.00585,0.99484,1,0.995,0.63789,0.89913,0.61334,1.47481,3.98e-05,3.98e-05,3.98e-05
