epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,162492,0.51801,0.56505,1.09959,0.90818,0.85227,0.87352,0.60541,1.27471,1.30332,2.41203,0.000382115,0.000382115,0.000382115
76,162543,0.56536,0.53776,1.16112,0.90653,0.81486,0.88204,0.63975,1.19682,1.29176,2.27253,0.000367967,0.000367967,0.000367967
77,162594,0.56554,0.53513,1.13508,0.89149,0.81348,0.88955,0.57002,1.28892,1.38079,2.39238,0.00035382,0.00035382,0.00035382
78,162649,0.48671,0.5199,1.10446,0.89217,0.8101,0.89833,0.56907,1.36638,1.36624,2.42411,0.000339673,0.000339673,0.000339673
79,162692,0.48963,0.52198,1.07463,0.90568,0.80942,0.91222,0.58464,1.31618,1.36161,2.29246,0.000325526,0.000325526,0.000325526
80,162735,0.47459,0.52136,1.09774,0.90041,0.81262,0.94444,0.60042,1.35162,1.31853,2.57684,0.000311379,0.000311379,0.000311379
81,162834,0.48185,0.50745,1.0868,0.94502,0.80249,0.95151,0.54,1.4206,1.34318,2.72741,0.000297232,0.000297232,0.000297232
82,162978,0.53576,0.59398,1.12008,0.94243,0.80556,0.93206,0.54238,1.48021,1.33411,2.7109,0.000283085,0.000283085,0.000283085
83,163089,0.49826,0.54837,1.11993,0.94558,0.80556,0.93206,0.55839,1.39001,1.26923,2.46766,0.000268938,0.000268938,0.000268938
84,163159,0.50945,0.5238,1.09603,0.90569,0.80842,0.91778,0.57748,1.37383,1.3221,2.25788,0.000254791,0.000254791,0.000254791
85,163243,0.52662,0.57677,1.12892,0.89771,0.82486,0.91475,0.588,1.29456,1.28347,2.13241,0.000240644,0.000240644,0.000240644
86,163361,0.51034,0.50217,1.10572,0.88791,0.8473,0.9053,0.61343,1.23406,1.33567,2.09404,0.000226497,0.000226497,0.000226497
87,163496,0.43466,0.45423,1.04584,0.89101,0.84391,0.89105,0.60678,1.2106,1.36515,2.08707,0.000212349,0.000212349,0.000212349
88,163579,0.46643,0.507,1.07831,0.88575,0.83202,0.90296,0.57423,1.21645,1.3279,2.14239,0.000198202,0.000198202,0.000198202
89,163626,0.43377,0.45449,1.0853,0.88948,0.82243,0.91222,0.58528,1.23393,1.23001,2.17745,0.000184055,0.000184055,0.000184055
90,163670,0.42926,0.44914,1.07285,0.89198,0.85597,0.93056,0.59044,1.27995,1.24428,2.16888,0.000169908,0.000169908,0.000169908
91,163726,0.39223,0.55388,1.09495,0.90475,0.86357,0.93548,0.54873,1.35839,1.13271,2.27376,0.000155761,0.000155761,0.000155761
92,163779,0.38148,0.48423,1.0678,0.90828,0.86111,0.935,0.54098,1.45842,1.24961,2.52767,0.000141614,0.000141614,0.000141614
93,163838,0.39684,0.52687,1.13255,0.90646,0.87039,0.97119,0.51134,1.50731,1.3052,2.60277,0.000127467,0.000127467,0.000127467
94,163892,0.39267,0.55105,1.0732,0.90905,0.86501,0.95833,0.51699,1.49689,1.33301,2.58233,0.00011332,0.00011332,0.00011332
95,163934,0.38322,0.44709,1.11908,0.91401,0.86572,0.97722,0.53307,1.467,1.30076,2.44302,9.91726e-05,9.91726e-05,9.91726e-05
96,163976,0.3287,0.44497,1.06387,0.94711,0.86643,0.97367,0.53931,1.33258,1.33038,2.26433,8.50255e-05,8.50255e-05,8.50255e-05
97,164021,0.35738,0.42074,1.03011,0.9539,0.86719,0.97367,0.54258,1.31314,1.29926,2.25991,7.08784e-05,7.08784e-05,7.08784e-05
98,164061,0.35873,0.66984,1.08335,0.95912,0.86818,0.97722,0.56275,1.29975,1.27235,2.27363,5.67313e-05,5.67313e-05,5.67313e-05
99,164102,0.34394,0.39668,1.05877,0.95297,0.86111,0.96056,0.56403,1.29261,1.22683,2.26376,4.25842e-05,4.25842e-05,4.25842e-05
100,164137,0.32974,0.38735,1.04775,0.95261,0.86111,0.96056,0.55842,1.27215,1.16146,2.22399,2.84371e-05,2.84371e-05,2.84371e-05
