epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,266.318,0.63436,0.58994,0.90522,0.96459,0.95832,0.98835,0.87118,0.49671,0.48217,0.84329,0.000368043,0.000368043,0.000368043
81,269.483,0.64865,0.60438,0.91085,0.96418,0.96221,0.989,0.88899,0.46897,0.46287,0.8409,0.000362968,0.000362968,0.000362968
82,272.707,0.64429,0.62304,0.91066,0.96767,0.958,0.98928,0.87538,0.48361,0.46369,0.84574,0.000357893,0.000357893,0.000357893
83,275.835,0.63267,0.59143,0.91705,0.97131,0.95805,0.98968,0.87358,0.49096,0.47233,0.84335,0.000352817,0.000352817,0.000352817
84,279.003,0.64115,0.5988,0.90746,0.96082,0.97307,0.98925,0.8715,0.4978,0.46673,0.84216,0.000347742,0.000347742,0.000347742
85,282.181,0.64097,0.60046,0.90388,0.96508,0.97625,0.98909,0.8853,0.47053,0.44581,0.83538,0.000342666,0.000342666,0.000342666
86,285.369,0.6244,0.59352,0.913,0.96177,0.96618,0.98676,0.87935,0.47075,0.45253,0.83623,0.000337591,0.000337591,0.000337591
87,288.682,0.61662,0.57437,0.91625,0.96726,0.97033,0.98868,0.88058,0.47304,0.45102,0.83517,0.000332516,0.000332516,0.000332516
88,291.973,0.62452,0.57611,0.90878,0.96179,0.97874,0.98942,0.88417,0.47195,0.44268,0.83383,0.00032744,0.00032744,0.00032744
89,295.263,0.62308,0.58594,0.89874,0.96868,0.96568,0.98952,0.88084,0.47092,0.44046,0.83284,0.000322365,0.000322365,0.000322365
90,298.54,0.60689,0.55818,0.90366,0.96907,0.96946,0.98995,0.87889,0.48712,0.44193,0.83648,0.000317289,0.000317289,0.000317289
91,301.69,0.61254,0.55902,0.89859,0.96689,0.97649,0.99075,0.8785,0.47303,0.44596,0.83796,0.000312214,0.000312214,0.000312214
92,304.888,0.59629,0.54925,0.89224,0.96852,0.97044,0.98967,0.88632,0.45695,0.43281,0.83349,0.000307139,0.000307139,0.000307139
93,308.066,0.60432,0.54773,0.90583,0.97365,0.97237,0.99037,0.88515,0.45741,0.43523,0.83357,0.000302063,0.000302063,0.000302063
94,311.234,0.5894,0.54542,0.89332,0.97738,0.97241,0.9904,0.89734,0.44347,0.42909,0.83026,0.000296988,0.000296988,0.000296988
95,314.498,0.59961,0.54706,0.89323,0.97498,0.97276,0.99021,0.89501,0.44716,0.42649,0.82882,0.000291912,0.000291912,0.000291912
96,317.695,0.61362,0.56127,0.90074,0.97464,0.97475,0.99027,0.89666,0.43121,0.41489,0.82471,0.000286837,0.000286837,0.000286837
97,320.997,0.58899,0.54296,0.90038,0.97073,0.97116,0.99,0.89677,0.44424,0.41969,0.82718,0.000281762,0.000281762,0.000281762
98,324.151,0.58596,0.53731,0.88529,0.97419,0.97273,0.99028,0.89613,0.43469,0.40802,0.82621,0.000276686,0.000276686,0.000276686
99,327.336,0.59255,0.51958,0.88518,0.97619,0.9726,0.99123,0.9,0.4308,0.40113,0.82511,0.000271611,0.000271611,0.000271611
100,330.582,0.59009,0.55177,0.88983,0.97154,0.97383,0.99091,0.90108,0.42941,0.40624,0.82613,0.000266535,0.000266535,0.000266535
101,333.917,0.59325,0.53995,0.8868,0.97415,0.97182,0.99027,0.90259,0.42637,0.40423,0.82366,0.00026146,0.00026146,0.00026146
102,337.282,0.5703,0.53065,0.89123,0.96314,0.97076,0.98892,0.90214,0.43294,0.40796,0.82679,0.000256385,0.000256385,0.000256385
103,340.531,0.58336,0.51939,0.8853,0.96686,0.97315,0.98958,0.89689,0.43307,0.40876,0.82673,0.000251309,0.000251309,0.000251309
104,343.768,0.5686,0.52986,0.8824,0.96891,0.97951,0.99119,0.90487,0.42643,0.40124,0.82225,0.000246234,0.000246234,0.000246234
105,347.015,0.55217,0.51162,0.88346,0.97546,0.96847,0.98899,0.90078,0.42064,0.3993,0.82037,0.000241158,0.000241158,0.000241158
106,350.326,0.56282,0.53822,0.88409,0.97226,0.9764,0.99162,0.90399,0.41609,0.39606,0.81991,0.000236083,0.000236083,0.000236083
107,353.596,0.57349,0.52035,0.88885,0.97876,0.97097,0.99181,0.90781,0.41141,0.38977,0.82052,0.000231008,0.000231008,0.000231008
108,356.856,0.56414,0.51954,0.89063,0.97854,0.98105,0.99195,0.90745,0.41521,0.38734,0.82193,0.000225932,0.000225932,0.000225932
109,360.042,0.57218,0.51853,0.89287,0.97281,0.98273,0.99118,0.90778,0.41253,0.39265,0.8211,0.000220857,0.000220857,0.000220857
110,363.188,0.54622,0.49091,0.88141,0.98169,0.97529,0.99175,0.91012,0.40805,0.38295,0.81851,0.000215781,0.000215781,0.000215781
111,366.428,0.53994,0.48955,0.87857,0.97765,0.97456,0.99212,0.90547,0.40991,0.38718,0.82059,0.000210706,0.000210706,0.000210706
112,369.631,0.5629,0.50057,0.87937,0.97769,0.98255,0.99195,0.91275,0.40624,0.38291,0.81996,0.000205631,0.000205631,0.000205631
113,372.911,0.54357,0.50034,0.87822,0.97687,0.98253,0.99154,0.90909,0.40933,0.38692,0.8189,0.000200555,0.000200555,0.000200555
114,376.191,0.5479,0.49832,0.88401,0.98126,0.97207,0.99167,0.90913,0.4017,0.37806,0.81836,0.00019548,0.00019548,0.00019548
115,379.545,0.53937,0.48958,0.88087,0.97574,0.96779,0.9909,0.91103,0.40045,0.37736,0.81584,0.000190404,0.000190404,0.000190404
116,382.73,0.55645,0.5014,0.87796,0.97377,0.97506,0.9907,0.90649,0.40724,0.38221,0.81715,0.000185329,0.000185329,0.000185329
117,385.9,0.54291,0.48861,0.88099,0.97032,0.9772,0.99099,0.91234,0.39193,0.37259,0.81261,0.000180254,0.000180254,0.000180254
118,389.075,0.56296,0.50156,0.88655,0.9813,0.97541,0.99084,0.91044,0.3955,0.37242,0.81396,0.000175178,0.000175178,0.000175178
119,392.443,0.55524,0.50238,0.88979,0.9788,0.97492,0.99179,0.91592,0.39721,0.36849,0.81505,0.000170103,0.000170103,0.000170103
120,395.694,0.55565,0.49336,0.88907,0.98243,0.97712,0.99179,0.91091,0.39332,0.36661,0.81495,0.000165027,0.000165027,0.000165027
121,398.868,0.53841,0.492,0.87707,0.98526,0.97462,0.99193,0.91026,0.39204,0.36779,0.81347,0.000159952,0.000159952,0.000159952
122,402.057,0.52435,0.48166,0.87634,0.97692,0.97864,0.99132,0.91551,0.38495,0.36466,0.81061,0.000154877,0.000154877,0.000154877
123,405.272,0.52979,0.46743,0.87527,0.9756,0.98337,0.99143,0.91861,0.38693,0.36017,0.81162,0.000149801,0.000149801,0.000149801
124,408.514,0.53189,0.47942,0.87033,0.98494,0.97458,0.99189,0.91775,0.3852,0.36275,0.80931,0.000144726,0.000144726,0.000144726
125,411.66,0.53815,0.48187,0.87797,0.98053,0.97802,0.99225,0.92114,0.37834,0.36001,0.80848,0.00013965,0.00013965,0.00013965
126,414.99,0.54114,0.48204,0.8799,0.98577,0.97441,0.99227,0.92205,0.37602,0.35575,0.80673,0.000134575,0.000134575,0.000134575
127,418.587,0.52184,0.47094,0.86844,0.98171,0.98214,0.99229,0.9259,0.3706,0.34632,0.80582,0.0001295,0.0001295,0.0001295
128,421.851,0.53322,0.45329,0.88218,0.98168,0.97989,0.99238,0.92342,0.37345,0.34668,0.80647,0.000124424,0.000124424,0.000124424
129,425.036,0.52024,0.47225,0.87562,0.98444,0.97936,0.99249,0.92559,0.37613,0.35402,0.80676,0.000119349,0.000119349,0.000119349
130,428.442,0.51278,0.46645,0.87878,0.98127,0.98332,0.99255,0.92523,0.37067,0.35545,0.80595,0.000114273,0.000114273,0.000114273
131,431.604,0.52087,0.4767,0.88395,0.9819,0.97997,0.99227,0.92312,0.37058,0.34792,0.80555,0.000109198,0.000109198,0.000109198
132,434.771,0.51273,0.46019,0.87384,0.98127,0.97735,0.99193,0.92681,0.36386,0.34681,0.80397,0.000104123,0.000104123,0.000104123
133,437.969,0.51972,0.4621,0.86703,0.97787,0.98302,0.99196,0.9249,0.3615,0.34695,0.80312,9.90472e-05,9.90472e-05,9.90472e-05
134,441.122,0.50026,0.44231,0.87067,0.97835,0.98387,0.99204,0.92707,0.3572,0.34147,0.80174,9.39718e-05,9.39718e-05,9.39718e-05
135,444.289,0.5079,0.46911,0.87324,0.97612,0.98249,0.99229,0.92879,0.35871,0.34097,0.80201,8.88964e-05,8.88964e-05,8.88964e-05
136,447.51,0.50957,0.46499,0.88004,0.98596,0.98013,0.9926,0.93103,0.3569,0.34102,0.8027,8.3821e-05,8.3821e-05,8.3821e-05
137,450.721,0.50943,0.44729,0.86674,0.98324,0.98201,0.99221,0.93069,0.35413,0.34029,0.80266,7.87456e-05,7.87456e-05,7.87456e-05
138,453.893,0.49765,0.44383,0.87446,0.98259,0.98029,0.99193,0.93025,0.3538,0.33913,0.80293,7.36702e-05,7.36702e-05,7.36702e-05
139,457.138,0.50813,0.45587,0.87468,0.98104,0.98208,0.992,0.93332,0.35065,0.3375,0.80214,6.85948e-05,6.85948e-05,6.85948e-05
140,460.495,0.50232,0.45012,0.87266,0.9881,0.97793,0.9925,0.93552,0.35061,0.33542,0.80062,6.35194e-05,6.35194e-05,6.35194e-05
141,464.92,0.43037,0.40071,0.83154,0.98561,0.98034,0.99233,0.92876,0.35125,0.34216,0.80181,5.8444e-05,5.8444e-05,5.8444e-05
142,468.085,0.43262,0.39081,0.83689,0.98694,0.97875,0.99227,0.92869,0.3492,0.34227,0.80064,5.33686e-05,5.33686e-05,5.33686e-05
143,471.427,0.40986,0.38013,0.82661,0.98421,0.98305,0.99254,0.92854,0.35114,0.33846,0.79988,4.82932e-05,4.82932e-05,4.82932e-05
144,474.588,0.41787,0.37929,0.82555,0.98706,0.98341,0.99266,0.93428,0.34559,0.33378,0.79957,4.32178e-05,4.32178e-05,4.32178e-05
145,477.72,0.4146,0.38135,0.82861,0.98478,0.98381,0.9926,0.93356,0.34184,0.33104,0.79844,3.81424e-05,3.81424e-05,3.81424e-05
146,480.828,0.41369,0.36874,0.82875,0.98457,0.98239,0.9926,0.93376,0.34021,0.3313,0.79791,3.3067e-05,3.3067e-05,3.3067e-05
147,483.986,0.41336,0.37141,0.83622,0.98287,0.98442,0.99264,0.93527,0.34069,0.33037,0.79823,2.79916e-05,2.79916e-05,2.79916e-05
148,487.111,0.40048,0.36654,0.82703,0.98445,0.98404,0.99266,0.93309,0.33885,0.32999,0.79748,2.29162e-05,2.29162e-05,2.29162e-05
149,490.222,0.406,0.36513,0.82382,0.98459,0.98474,0.99267,0.93437,0.33708,0.32953,0.7971,1.78408e-05,1.78408e-05,1.78408e-05
150,493.381,0.40638,0.36801,0.82863,0.98506,0.98382,0.99272,0.93479,0.33716,0.32687,0.79677,1.27654e-05,1.27654e-05,1.27654e-05
